state	from	to	time
4520000	Australia	Europe	0.15078118754206665
4520000	Australia	Europe	0.3061816289294695
4520000	Australia	Africa	0.1820423123524616
4520000	Australia	Asia	0.23541569869303564
4520000	Australia	Asia	0.17726450113774608
4520000	Australia	Europe	0.17086116824576064
4520000	Australia	Europe	0.19569058787460997
4520000	Australia	Africa	0.20168794806453483
4520000	Australia	Europe	0.3384381921494973
4520000	Australia	Asia	0.21556078119813107
4520000	Australia	NorthAmerica	0.2434704025265454
4520000	Australia	NorthAmerica	0.16323188636918812
4520000	Australia	Asia	0.11988151480585732
4520000	Australia	NorthAmerica	0.17072997759335545
4520000	Australia	Europe	0.22417650826683733
4520000	Australia	Europe	0.19011709554101155
4520000	Australia	NorthAmerica	0.2659573197811229
4520000	Australia	NorthAmerica	0.24500642359687416
4520000	Australia	Europe	0.34113047941881647
4520000	Australia	Europe	0.22731903283075655
4520000	Australia	Europe	0.22720296580950652
4520000	Australia	Europe	0.2509890182489919
4520000	Australia	NorthAmerica	0.1867918274177005
4520000	Australia	Europe	0.25761159249085896
4520000	Australia	Europe	0.28180101190559803
4520000	Australia	NorthAmerica	0.22108665091908605
4520000	Australia	NorthAmerica	0.2856587058018177
4520000	Australia	NorthAmerica	0.21407487793691168
4520000	Australia	Asia	0.3463023884848784
4520000	Australia	Europe	0.22441849956008814
4520000	Australia	Asia	0.19460784842818885
4520000	Australia	Europe	0.2559937129487978
4520000	Australia	NorthAmerica	0.2104767587741811
4520000	Australia	NorthAmerica	0.2135415915986422
4520000	Australia	Europe	0.18585612906674862
4520000	Australia	Europe	0.19811535450083362
4520000	Australia	NorthAmerica	0.1745046045182882
4520000	Australia	NorthAmerica	0.213230674702442
4530000	Australia	Europe	0.14302774437188484
4530000	Australia	Europe	0.1684900881552987
4530000	Australia	NorthAmerica	0.15024732679377278
4530000	Australia	Europe	0.157103930802989
4530000	Australia	NorthAmerica	0.17368938314316562
4530000	Australia	Europe	0.232141109933784
4530000	Australia	Europe	0.21624454325329964
4530000	Australia	NorthAmerica	0.18682633249487765
4530000	Australia	NorthAmerica	0.24167036835841313
4530000	Australia	Europe	0.17540471162093685
4530000	Australia	NorthAmerica	0.21143929652726076
4530000	Australia	NorthAmerica	0.17584122231458593
4530000	Australia	Asia	0.2773599562684405
4530000	Australia	NorthAmerica	0.1328859142413163
4530000	Australia	Europe	0.15683796545701542
4530000	Australia	SouthAmerica	0.12086368914284629
4530000	Australia	NorthAmerica	0.13013089582072782
4530000	Australia	Europe	0.2519557177974253
4530000	Australia	Europe	0.10862794602272757
4530000	Australia	Asia	0.14637876675172645
4530000	Australia	NorthAmerica	0.14522979746161704
4530000	Australia	NorthAmerica	0.23289762139885772
4530000	Australia	SouthAmerica	0.1239386555015381
4530000	Australia	NorthAmerica	0.16921464968555555
4530000	Australia	NorthAmerica	0.2325234619437705
4530000	Australia	Europe	0.20659389850577708
4530000	Australia	NorthAmerica	0.14465597814110237
4530000	Australia	Europe	0.25267394526985537
4530000	Australia	NorthAmerica	0.25801817034412605
4530000	Australia	NorthAmerica	0.13609084239824912
4530000	Australia	Europe	0.19927845299767477
4530000	Australia	Europe	0.17722210257268378
4530000	Australia	Europe	0.1489342742574801
4530000	Australia	NorthAmerica	0.11090438513580578
4530000	Australia	Europe	0.16993160755368236
4530000	Australia	Asia	0.15822252633811304
4530000	Australia	Europe	0.26537109700521977
4530000	Australia	Europe	0.21056055164331103
4530000	Australia	Africa	0.14254569481903745
4530000	Australia	Europe	0.20110308826036516
4530000	Australia	Asia	0.312042356878588
4530000	Australia	Asia	0.1689367238811386
4530000	Australia	Europe	0.19142241670233937
4530000	Australia	Europe	0.17599173411391347
4530000	Australia	Europe	0.24149063795929882
4530000	Australia	Africa	0.19637761043388977
4530000	Australia	Europe	0.3158643945796586
4530000	Australia	Asia	0.17026130169573836
4530000	Australia	NorthAmerica	0.25301924744328314
4530000	Australia	NorthAmerica	0.1600830696134439
4530000	Australia	Asia	0.22204758674444866
4530000	Australia	NorthAmerica	0.16493047602481173
4530000	Australia	NorthAmerica	0.23295438664419632
4530000	Australia	NorthAmerica	0.2592096282046204
4530000	Australia	Europe	0.17683240456951677
4530000	Australia	NorthAmerica	0.2467444056061051
4530000	Australia	Europe	0.22862692691766137
4530000	Australia	Europe	0.18905751229984977
4530000	Australia	Europe	0.20691929103366843
4530000	Australia	Europe	0.2519872057866216
4530000	Australia	Europe	0.19099549927674742
4530000	Australia	NorthAmerica	0.20427185634930606
4530000	Australia	Asia	0.3448565482991992
4530000	Australia	NorthAmerica	0.20547295416270162
4530000	Australia	Europe	0.29097836597147914
4530000	Australia	NorthAmerica	0.17459791865582025
4530000	Australia	NorthAmerica	0.2188907865307047
4530000	Australia	Europe	0.23194737244492364
4530000	Australia	Europe	0.24401233449428172
4530000	Australia	Asia	0.18454447558574305
4530000	Australia	Europe	0.18212782187999005
4530000	Australia	NorthAmerica	0.19474172698678324
4530000	Australia	Europe	0.19680442183060626
4530000	Australia	NorthAmerica	0.1539424734479695
4530000	Australia	Europe	0.21691491844334296
4530000	Australia	Europe	0.189411967326065
4530000	Australia	NorthAmerica	0.22022222846493128
4540000	Australia	Europe	0.0989006724177258
4540000	Australia	Europe	0.15612646388937557
4540000	Australia	NorthAmerica	0.1666275098144836
4540000	Australia	Europe	0.1683683427771573
4540000	Australia	NorthAmerica	0.14605503565988293
4540000	Australia	Asia	0.1442634117177882
4540000	Australia	Europe	0.21575819451224504
4540000	Australia	NorthAmerica	0.16993576739650132
4540000	Australia	Europe	0.12295508450595323
4540000	Australia	Asia	0.11636784523818308
4540000	Australia	NorthAmerica	0.17527996014976613
4540000	Australia	NorthAmerica	0.15676705438998664
4540000	Australia	Asia	0.29025392907143166
4540000	Australia	NorthAmerica	0.09629123324246114
4540000	Australia	Europe	0.152950698358075
4540000	Australia	SouthAmerica	0.14811846574352613
4540000	Australia	NorthAmerica	0.13705387632737165
4540000	Australia	Europe	0.2085014621831881
4540000	Australia	Europe	0.12385239492673
4540000	Australia	Europe	0.20314531562156093
4540000	Australia	Asia	0.13636856049694637
4540000	Australia	NorthAmerica	0.17723778461631537
4540000	Australia	Europe	0.1650897180190326
4540000	Australia	NorthAmerica	0.17801507479780984
4540000	Australia	SouthAmerica	0.11497773926408658
4540000	Australia	NorthAmerica	0.18092679319075758
4540000	Australia	Europe	0.2029453925843725
4540000	Australia	Europe	0.26108601240171453
4540000	Australia	NorthAmerica	0.1707433250898549
4540000	Australia	Europe	0.20077141355121103
4540000	Australia	Europe	0.1252040928023645
4540000	Australia	Europe	0.2157903591336892
4540000	Australia	Asia	0.18565258652483463
4540000	Australia	Europe	0.26333222212995033
4540000	Australia	Europe	0.16816105194752415
4540000	Australia	Europe	0.3121824287071087
4540000	Australia	Africa	0.1434536904629497
4540000	Australia	Europe	0.18488596506286864
4540000	Australia	Asia	0.29773533078213454
4540000	Australia	Asia	0.18367109016928052
4540000	Australia	Europe	0.07283503327490537
4540000	Australia	Europe	0.13600255923968163
4540000	Australia	Europe	0.18768645435751294
4540000	Australia	Europe	0.2209620283315951
4540000	Australia	Africa	0.19722670305561202
4540000	Australia	Europe	0.34081241948878
4540000	Australia	Asia	0.19941569062246997
4540000	Australia	NorthAmerica	0.1787027428874754
4540000	Australia	NorthAmerica	0.17412242654002114
4540000	Australia	Asia	0.22865598298012602
4540000	Australia	Europe	0.10538604617225561
4540000	Australia	NorthAmerica	0.21089822173809866
4540000	Australia	NorthAmerica	0.24764304067443632
4540000	Australia	Europe	0.27750144199897764
4540000	Australia	NorthAmerica	0.20206993883246957
4540000	Australia	Europe	0.2100544769578093
4540000	Australia	Europe	0.21070484001171527
4540000	Australia	Europe	0.15371539553044408
4540000	Australia	Europe	0.26108072940709914
4540000	Australia	Europe	0.1995688183254394
4540000	Australia	Asia	0.33561776204787924
4540000	Australia	NorthAmerica	0.25839410020900516
4540000	Australia	NorthAmerica	0.21191662633476682
4540000	Australia	NorthAmerica	0.15586559510626116
4540000	Australia	NorthAmerica	0.18971909456900193
4540000	Australia	Europe	0.22133656090050402
4540000	Australia	Europe	0.2523440968761803
4540000	Australia	Europe	0.21309285507774006
4540000	Australia	NorthAmerica	0.2846698606011493
4540000	Australia	Europe	0.19740473001893277
4540000	Australia	NorthAmerica	0.14674969885471767
4540000	Australia	Europe	0.14414499488123247
4540000	Australia	Europe	0.15679933003346094
4540000	Australia	NorthAmerica	0.24256495971647796
4550000	Australia	Europe	0.19696380562058483
4550000	Australia	NorthAmerica	0.14626191119040727
4550000	Australia	Europe	0.2020851762745029
4550000	Australia	NorthAmerica	0.14084787357146122
4550000	Australia	Asia	0.2112266404750434
4550000	Australia	Europe	0.1273505631357772
4550000	Australia	Europe	0.27371690526250486
4550000	Australia	Europe	0.1927270924857124
4550000	Australia	Asia	0.06972041107325905
4550000	Australia	NorthAmerica	0.14729144025500795
4550000	Australia	NorthAmerica	0.2337977816567124
4550000	Australia	Europe	0.1756114283826656
4550000	Australia	Asia	0.2955498001871323
4550000	Australia	Europe	0.017684282124198453
4550000	Australia	Europe	0.2428923408097167
4550000	Australia	NorthAmerica	0.12149358656891913
4550000	Australia	Europe	0.21340623798937292
4550000	Australia	SouthAmerica	0.1906131878944966
4550000	Australia	NorthAmerica	0.15390552577607142
4550000	Australia	Europe	0.15009621688280902
4550000	Australia	Europe	0.18226855768580902
4550000	Australia	Europe	0.21143392094031815
4550000	Australia	Europe	0.20416565231295553
4550000	Australia	Asia	0.20144123032774425
4550000	Australia	NorthAmerica	0.20505632591922995
4550000	Australia	Europe	0.11596397172301257
4550000	Australia	Europe	0.06172849457621714
4550000	Australia	SouthAmerica	0.1463898250317704
4550000	Australia	NorthAmerica	0.18049446373353412
4550000	Australia	Europe	0.1472781838044271
4550000	Australia	Europe	0.13869181548802637
4550000	Australia	Asia	0.35258006073594556
4550000	Australia	Europe	0.1731335318240274
4550000	Australia	Europe	0.212744977519012
4550000	Australia	Europe	0.11884611963053399
4550000	Australia	Asia	0.2411209999904767
4550000	Australia	Europe	0.2552544537838606
4550000	Australia	Europe	0.23703637139956332
4550000	Australia	Africa	0.07215881996230097
4550000	Australia	Asia	0.269307774600461
4550000	Australia	Asia	0.2106657281663759
4550000	Australia	Europe	0.03506121031319609
4550000	Australia	Europe	0.18074217950829616
4550000	Australia	Europe	0.21600375966788424
4550000	Australia	Africa	0.2113624604904794
4550000	Australia	Europe	0.2869412507762359
4550000	Australia	Asia	0.1311055171453036
4550000	Australia	NorthAmerica	0.21570156815648026
4550000	Australia	NorthAmerica	0.1410829405786507
4550000	Australia	Asia	0.2042635073329816
4550000	Australia	Europe	0.13998705542765544
4550000	Australia	NorthAmerica	0.22282200135740418
4550000	Australia	Europe	0.28295863694259643
4550000	Australia	Europe	0.2762081424431115
4550000	Australia	NorthAmerica	0.24593993028192596
4550000	Australia	Europe	0.2325975476069859
4550000	Australia	NorthAmerica	0.28937375115127495
4550000	Australia	NorthAmerica	0.24153946917164942
4550000	Australia	Europe	0.21114384283189708
4550000	Australia	Europe	0.19297632705528678
4550000	Australia	Europe	0.23430293194766214
4550000	Australia	Europe	0.2775794691384684
4550000	Australia	Europe	0.2013319456104764
4550000	Australia	Asia	0.355282285225164
4550000	Australia	Europe	0.22014879604551665
4550000	Australia	NorthAmerica	0.2515221742029748
4550000	Australia	NorthAmerica	0.21547166333768622
4550000	Australia	NorthAmerica	0.2679762222554756
4550000	Australia	NorthAmerica	0.18953717563025804
4550000	Australia	Europe	0.2591861610341612
4550000	Australia	Europe	0.21028844438970828
4550000	Australia	NorthAmerica	0.1824208619601541
4550000	Australia	NorthAmerica	0.2630790001477346
4560000	Australia	Europe	0.11301335389050832
4560000	Australia	NorthAmerica	0.21011904052882696
4560000	Australia	NorthAmerica	0.1343743912558328
4560000	Australia	Asia	0.12531355072683914
4560000	Australia	Europe	0.16174328487576095
4560000	Australia	Europe	0.17172546020792795
4560000	Australia	NorthAmerica	0.16140945703307943
4560000	Australia	NorthAmerica	0.25853467551500053
4560000	Australia	Europe	0.19789602239348217
4560000	Australia	Asia	0.205905458743097
4560000	Australia	NorthAmerica	0.19436140914820582
4560000	Australia	NorthAmerica	0.1554191288802193
4560000	Australia	Asia	0.324103697776382
4560000	Australia	Europe	0.2017717019214678
4560000	Australia	NorthAmerica	0.15292961326118157
4560000	Australia	Europe	0.1688925452466994
4560000	Australia	SouthAmerica	0.12629994773154785
4560000	Australia	NorthAmerica	0.18102465411155505
4560000	Australia	Europe	0.1953692593764488
4560000	Australia	NorthAmerica	0.22491049397315563
4560000	Australia	Europe	0.135102939611607
4560000	Australia	Europe	0.146501842349183
4560000	Australia	Asia	0.15417258699636532
4560000	Australia	NorthAmerica	0.18228827702683725
4560000	Australia	Europe	0.11183445491891894
4560000	Australia	SouthAmerica	0.18654298756078902
4560000	Australia	NorthAmerica	0.1938529349207871
4560000	Australia	NorthAmerica	0.22679331435554326
4560000	Australia	Europe	0.1334018606141263
4560000	Australia	Europe	0.14525366730166073
4560000	Australia	Europe	0.22928754863992018
4560000	Australia	Asia	0.36403782698906556
4560000	Australia	Europe	0.1898035594302686
4560000	Australia	NorthAmerica	0.20107963023756295
4560000	Australia	Europe	0.16224964184127985
4560000	Australia	Europe	0.17542181496473228
4560000	Australia	Asia	0.15472264174522443
4560000	Australia	Europe	0.18954448393198084
4560000	Australia	Europe	0.28293772613916346
4560000	Australia	Africa	0.13494062807430937
4560000	Australia	Asia	0.22080157993437344
4560000	Australia	Asia	0.1639776681398696
4560000	Australia	Europe	0.1720738090044119
4560000	Australia	Africa	0.2055486891510378
4560000	Australia	Europe	0.2519702562120052
4560000	Australia	Asia	0.15127008842371858
4560000	Australia	NorthAmerica	0.16228029658490936
4560000	Australia	NorthAmerica	0.152307739127002
4560000	Australia	Asia	0.13378618630572045
4560000	Australia	NorthAmerica	0.24377049934032013
4560000	Australia	NorthAmerica	0.16091794454064545
4560000	Australia	Europe	0.23346719443611047
4560000	Australia	Europe	0.2377379045654235
4560000	Australia	Europe	0.21732369749423674
4560000	Australia	Europe	0.19120933598725506
4560000	Australia	Europe	0.1716956672326903
4560000	Australia	Europe	0.16572779270610594
4560000	Australia	Europe	0.22516857964472187
4560000	Australia	Europe	0.285066476039046
4560000	Australia	Asia	0.39358924519338484
4560000	Australia	NorthAmerica	0.2983898597551533
4560000	Australia	NorthAmerica	0.22651180284306424
4560000	Australia	Europe	0.25859496368647794
4560000	Australia	NorthAmerica	0.23753404978252127
4560000	Australia	NorthAmerica	0.2346577115373443
4560000	Australia	Europe	0.1367328548663287
4560000	Australia	Europe	0.25994293951506364
4560000	Australia	NorthAmerica	0.23455642924142256
4560000	Australia	Europe	0.25981072035801067
4560000	Australia	Europe	0.2050431974214143
4560000	Australia	NorthAmerica	0.1342393399084165
4560000	Australia	Europe	0.10204735902229628
4560000	Australia	NorthAmerica	0.228975884328986
4570000	Australia	Europe	0.16663051784053917
4570000	Australia	NorthAmerica	0.16804614898798514
4570000	Australia	NorthAmerica	0.18916259790420054
4570000	Australia	Asia	0.2373829530453086
4570000	Australia	NorthAmerica	0.18044946264036885
4570000	Australia	Europe	0.17456692707697857
4570000	Australia	Asia	0.07649430431005924
4570000	Australia	NorthAmerica	0.2078165955654956
4570000	Australia	NorthAmerica	0.19097756096067692
4570000	Australia	Asia	0.29207895844960535
4570000	Australia	Europe	0.151178073195353
4570000	Australia	NorthAmerica	0.10768304918209426
4570000	Australia	Europe	0.11574248087649437
4570000	Australia	SouthAmerica	0.190642433838
4570000	Australia	NorthAmerica	0.13420300020179482
4570000	Australia	Europe	0.13580558089564546
4570000	Australia	Asia	0.17121604074917315
4570000	Australia	NorthAmerica	0.21763593459846334
4570000	Australia	Europe	0.11078461471729704
4570000	Australia	NorthAmerica	0.2075801676553076
4570000	Australia	Europe	0.07605131323452188
4570000	Australia	SouthAmerica	0.10246094870227368
4570000	Australia	NorthAmerica	0.20126442325141453
4570000	Australia	Europe	0.17102910044921638
4570000	Australia	Asia	0.33085682881231715
4570000	Australia	NorthAmerica	0.22149801258364085
4570000	Australia	Europe	0.25669909667344826
4570000	Australia	Europe	0.2246516494033369
4570000	Australia	Europe	0.13113544456544296
4570000	Australia	Asia	0.19880700552706598
4570000	Australia	Europe	0.28046102207147305
4570000	Australia	Europe	0.35253754747622323
4570000	Australia	Africa	0.19067065859494084
4570000	Australia	Europe	0.21606584120154348
4570000	Australia	Asia	0.2304319583640563
4570000	Australia	Asia	0.21360296939552784
4570000	Australia	Europe	0.17956496459900037
4570000	Australia	Europe	0.23745946391402833
4570000	Australia	Africa	0.22965212298460969
4570000	Australia	Europe	0.20774873475361882
4570000	Australia	Asia	0.23069169203816123
4570000	Australia	NorthAmerica	0.18501530785724044
4570000	Australia	Asia	0.1184551868897857
4570000	Australia	Europe	0.2955762482477323
4570000	Australia	Europe	0.2573114461017305
4570000	Australia	Europe	0.25773400018495957
4570000	Australia	NorthAmerica	0.27479056367760923
4570000	Australia	NorthAmerica	0.24989533511713782
4570000	Australia	NorthAmerica	0.22328520277486819
4570000	Australia	Europe	0.22042382663861546
4570000	Australia	Europe	0.22976291028904772
4570000	Australia	Europe	0.25195691422355454
4570000	Australia	Europe	0.276303980727606
4570000	Australia	NorthAmerica	0.22685715017807795
4570000	Australia	Europe	0.24717696279801676
4570000	Australia	NorthAmerica	0.24739116458429936
4570000	Australia	Europe	0.22952714228168927
4570000	Australia	NorthAmerica	0.2414289137409113
4570000	Australia	Europe	0.27237783682397787
4570000	Australia	Europe	0.2341330332837318
4570000	Australia	NorthAmerica	0.2493513925033459
4570000	Australia	NorthAmerica	0.2609457279895093
4570000	Australia	NorthAmerica	0.17578186267554113
4570000	Australia	Europe	0.25347722445055
4570000	Australia	Europe	0.18272288826354796
4570000	Australia	Europe	0.2093729320898586
4570000	Australia	Asia	0.39191572333137364
4570000	Australia	Europe	0.1834951382763689
4580000	Australia	NorthAmerica	0.17131748754018178
4580000	Australia	Europe	0.1557507349160069
4580000	Australia	NorthAmerica	0.1939571425563041
4580000	Australia	Asia	0.21033642370876934
4580000	Australia	Europe	0.1516187843316148
4580000	Australia	Europe	0.23517196401764612
4580000	Australia	NorthAmerica	0.16273216462505347
4580000	Australia	NorthAmerica	0.19998846532505213
4580000	Australia	Europe	0.17515268600485193
4580000	Australia	Asia	0.12058178723146157
4580000	Australia	NorthAmerica	0.20325284540306346
4580000	Australia	Europe	0.10648928412634007
4580000	Australia	Europe	0.21653453161541453
4580000	Australia	NorthAmerica	0.19825673850425227
4580000	Australia	Asia	0.2726253222228102
4580000	Australia	Europe	0.14936221766692048
4580000	Australia	NorthAmerica	0.19451985269179978
4580000	Australia	NorthAmerica	0.13513455761328602
4580000	Australia	SouthAmerica	0.15765834014031324
4580000	Australia	NorthAmerica	0.14772461116892754
4580000	Australia	Europe	0.17276178739895942
4580000	Australia	Europe	0.2742028508117426
4580000	Australia	Europe	0.1602393892587999
4580000	Australia	Asia	0.12065857384442655
4580000	Australia	NorthAmerica	0.1774790380425162
4580000	Australia	NorthAmerica	0.13543389854177174
4580000	Australia	SouthAmerica	0.22911231812711666
4580000	Australia	NorthAmerica	0.20271986237691084
4580000	Australia	Europe	0.22377614855800398
4580000	Australia	NorthAmerica	0.17647484316475598
4580000	Australia	Europe	0.2584734398547061
4580000	Australia	Europe	0.14764576102447172
4580000	Australia	Asia	0.16965903066290378
4580000	Australia	Europe	0.2832677947631791
4580000	Australia	Europe	0.352632859896992
4580000	Australia	Africa	0.07359506453867887
4580000	Australia	Asia	0.2850514331942895
4580000	Australia	Asia	0.16771248913628617
4580000	Australia	Europe	0.19206965210220767
4580000	Australia	Europe	0.2070595397029597
4580000	Australia	Africa	0.2066095278261431
4580000	Australia	Europe	0.2457497946266956
4580000	Australia	Asia	0.1711379695343614
4580000	Australia	NorthAmerica	0.20800742005669462
4580000	Australia	NorthAmerica	0.13633853374255916
4580000	Australia	Asia	0.1523165691133876
4580000	Australia	NorthAmerica	0.1713434886984802
4580000	Australia	Europe	0.27804675562662884
4580000	Australia	Asia	0.3455634288457758
4580000	Australia	NorthAmerica	0.25848284313922404
4580000	Australia	NorthAmerica	0.2544155183123752
4580000	Australia	NorthAmerica	0.20820820016040445
4580000	Australia	Europe	0.20949850667050654
4580000	Australia	Europe	0.23659783022844735
4580000	Australia	Europe	0.19265692458581835
4580000	Australia	Europe	0.26682661523184326
4580000	Australia	NorthAmerica	0.26822083108598377
4580000	Australia	NorthAmerica	0.22903563460725146
4580000	Australia	Europe	0.2540081832489995
4580000	Australia	Europe	0.26835681813092427
4580000	Australia	Europe	0.22679116078923137
4580000	Australia	NorthAmerica	0.2268622675410423
4580000	Australia	Europe	0.2712068521125958
4580000	Australia	Europe	0.19680234116872858
4580000	Australia	Europe	0.20268111236190342
4580000	Australia	Europe	0.21422072937372513
4580000	Australia	Europe	0.18716080707580204
4580000	Australia	Europe	0.25217383312238956
4580000	Australia	Europe	0.22942077004104813
4580000	Australia	NorthAmerica	0.1612723773422451
4580000	Australia	NorthAmerica	0.19411399696992757
4590000	Australia	Europe	0.21407377246729803
4590000	Australia	NorthAmerica	0.18929844037039711
4590000	Australia	NorthAmerica	0.1736098414740093
4590000	Australia	Europe	0.17714071218377628
4590000	Australia	Europe	0.293543504311026
4590000	Australia	NorthAmerica	0.1956898873789463
4590000	Australia	Europe	0.1868113469367771
4590000	Australia	NorthAmerica	0.20877735863967045
4590000	Australia	Europe	0.15480423106067528
4590000	Australia	NorthAmerica	0.22312202596876485
4590000	Australia	Europe	0.1594085197420402
4590000	Australia	Europe	0.26284454471849494
4590000	Australia	NorthAmerica	0.2033356704419217
4590000	Australia	Asia	0.29926699850132693
4590000	Australia	NorthAmerica	0.08042983581777022
4590000	Australia	Europe	0.19744905478867325
4590000	Australia	SouthAmerica	0.12251335904193597
4590000	Australia	NorthAmerica	0.14380577197819283
4590000	Australia	Europe	0.19425662045639247
4590000	Australia	NorthAmerica	0.27935936701816916
4590000	Australia	Europe	0.1471578286112701
4590000	Australia	Europe	0.15979244278869137
4590000	Australia	Asia	0.1856131698696376
4590000	Australia	NorthAmerica	0.2139094022154821
4590000	Australia	Europe	0.1938419430143405
4590000	Australia	SouthAmerica	0.11730070890064029
4590000	Australia	NorthAmerica	0.1558540862557195
4590000	Australia	Europe	0.14991103647236503
4590000	Australia	Europe	0.17997969024908603
4590000	Australia	Europe	0.16543260864747356
4590000	Australia	NorthAmerica	0.19394627389352131
4590000	Australia	Europe	0.10381630602148262
4590000	Australia	Asia	0.17230840570304828
4590000	Australia	Europe	0.18457834858434546
4590000	Australia	Europe	0.17546238218439608
4590000	Australia	Europe	0.23487333884371078
4590000	Australia	Africa	0.1655537880691312
4590000	Australia	Asia	0.22725854368973755
4590000	Australia	Asia	0.17017320823843923
4590000	Australia	Europe	0.057588489082375266
4590000	Australia	Europe	0.23897024172256096
4590000	Australia	Europe	0.2297550683660691
4590000	Australia	Africa	0.23521509752311962
4590000	Australia	Europe	0.23857957533178814
4590000	Australia	Asia	0.32971351935797866
4590000	Australia	Asia	0.23513204842173596
4590000	Australia	NorthAmerica	0.23494521329830428
4590000	Australia	NorthAmerica	0.24409330754408437
4590000	Australia	Asia	0.19275020894979888
4590000	Australia	NorthAmerica	0.17300733703054733
4590000	Australia	Europe	0.2704470807975627
4590000	Australia	Europe	0.16381998282029755
4590000	Australia	NorthAmerica	0.2590671412697819
4590000	Australia	Europe	0.19535382177703464
4590000	Australia	Europe	0.1809953710233685
4590000	Australia	Europe	0.1877628343028496
4590000	Australia	NorthAmerica	0.2260760176242557
4590000	Australia	Europe	0.27230470031833975
4590000	Australia	NorthAmerica	0.2430693822511095
4590000	Australia	Europe	0.26682290766633715
4590000	Australia	NorthAmerica	0.21054178358753042
4590000	Australia	Europe	0.22406330636866661
4590000	Australia	NorthAmerica	0.26984973217319513
4590000	Australia	Europe	0.25985142647646753
4590000	Australia	Europe	0.15873157818829725
4590000	Australia	Asia	0.25608083205191157
4590000	Australia	Europe	0.24291304940356317
4590000	Australia	NorthAmerica	0.1703936046958516
4590000	Australia	Europe	0.31017867627615403
4590000	Australia	NorthAmerica	0.23263080845932316
4590000	Australia	Europe	0.23269064775054893
4590000	Australia	Asia	0.3552089542728514
4590000	Australia	NorthAmerica	0.2574188986743409
4600000	Australia	Europe	0.18726447239555954
4600000	Australia	NorthAmerica	0.15860625038018972
4600000	Australia	NorthAmerica	0.15177645677170445
4600000	Australia	Asia	0.18232241351016312
4600000	Australia	Europe	0.14888557269804
4600000	Australia	Europe	0.200488891649023
4600000	Australia	NorthAmerica	0.19654864055383175
4600000	Australia	Asia	0.16185549508910718
4600000	Australia	NorthAmerica	0.2610697502288612
4600000	Australia	Europe	0.07335883645189417
4600000	Australia	Europe	0.18980722596136518
4600000	Australia	NorthAmerica	0.2168288417314991
4600000	Australia	Asia	0.3482181289544423
4600000	Australia	NorthAmerica	0.09660964943889748
4600000	Australia	Europe	0.14542527629013294
4600000	Australia	SouthAmerica	0.16972381714210852
4600000	Australia	NorthAmerica	0.14608564995009918
4600000	Australia	Europe	0.21318896425544745
4600000	Australia	NorthAmerica	0.17112916926818483
4600000	Australia	Europe	0.20492663470496808
4600000	Australia	Europe	0.10244498793092267
4600000	Australia	Asia	0.13332931151205052
4600000	Australia	NorthAmerica	0.1540179962096425
4600000	Australia	Europe	0.17704423953839188
4600000	Australia	Europe	0.19372780423469
4600000	Australia	NorthAmerica	0.19118847643336337
4600000	Australia	SouthAmerica	0.19073910782695713
4600000	Australia	NorthAmerica	0.15579819800070133
4600000	Australia	Europe	0.17343440816800773
4600000	Australia	Europe	0.17185490137660125
4600000	Australia	NorthAmerica	0.2641147845182669
4600000	Australia	Europe	0.26100599294365684
4600000	Australia	Europe	0.1752897575201476
4600000	Australia	Europe	0.17022624333277506
4600000	Australia	NorthAmerica	0.2068183507641268
4600000	Australia	Europe	0.15012239596615917
4600000	Australia	Asia	0.18115819800846247
4600000	Australia	Europe	0.22409595275351923
4600000	Australia	Europe	0.19426782994631825
4600000	Australia	Europe	0.18311855689374465
4600000	Australia	Europe	0.2097135623342182
4600000	Australia	SouthAmerica	0.10653342248835684
4600000	SouthAmerica	Africa	0.08143587672832597
4600000	Australia	Asia	0.28646214750592536
4600000	Australia	Asia	0.1934352769828735
4600000	Australia	Europe	0.22347576960373006
4600000	Australia	Africa	0.22090373653070194
4600000	Australia	Europe	0.3109010304659467
4600000	Australia	Asia	0.2597859170022469
4600000	Australia	NorthAmerica	0.19960707352684431
4600000	Australia	Asia	0.15623445280655984
4600000	Australia	Europe	0.16424692846172348
4600000	Australia	NorthAmerica	0.1763705429780521
4600000	Australia	NorthAmerica	0.22945366795413857
4600000	Australia	Europe	0.15663005172344643
4600000	Australia	NorthAmerica	0.24051767003460686
4600000	Australia	NorthAmerica	0.18580234313333538
4600000	Australia	Europe	0.2614399690236148
4600000	Australia	Europe	0.16951456802419296
4600000	Australia	NorthAmerica	0.23251038766733573
4600000	Australia	Europe	0.20201019399395814
4600000	Australia	Europe	0.2798639956097962
4600000	Australia	NorthAmerica	0.24669855044257527
4600000	Australia	Europe	0.253928743131171
4600000	Australia	NorthAmerica	0.17955026852212239
4600000	Australia	Europe	0.18035952610084185
4600000	Australia	Europe	0.20768296708605657
4600000	Australia	NorthAmerica	0.2718998332372393
4600000	Australia	Europe	0.22903816629330095
4600000	Australia	Europe	0.29974954875326865
4600000	Australia	Europe	0.225197346553972
4600000	Australia	Europe	0.29314818685724087
4600000	Australia	Europe	0.158509573709974
4600000	Australia	Asia	0.3777695935757748
4610000	Australia	NorthAmerica	0.13099176794638878
4610000	Australia	NorthAmerica	0.2363699506094454
4610000	Australia	Asia	0.2379185055018342
4610000	Australia	Europe	0.15926050292231678
